Sektor,Kõrgemal seisev asutus,Registrikood,Üksuse nimi,Üksuse liik,Muudatused
KOV,Tallinna Linnakantselei,75017478,Lasteaed Kelluke,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017484,Lasteaed Maasikas,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017490,Tallinna Lastesõim Mõmmik,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017509,Tallinna Männiku Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017521,Tallinna Raku Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017538,Merivälja Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017544,Pirita Majandusgümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017567,Merivälja Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017573,Pirita Kose Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017580,Pirita Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017596,Gustav Adolfi Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017604,Jakob Westholmi Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017610,Kadrioru Saksa Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017627,Tallinna Südalinna Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017644,Tallinna 21. Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017656,Tallinna Humanitaargümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017662,Tallinna Inglise Kolledz,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017685,Tallinna Juudi Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017691,Lasnamäe Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017709,Tallinna Täiskasvanute Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017716,Tallinna Kesklinna Vene Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017722,Tallinna Magdaleena Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017739,Tallinna Prantsuse Lütseum,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017745,Põhja-Tallinna Valitsus,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017751,Tallinna Reaalkool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017774,Tallinna Tõnismäe Reaalkool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017780,Tallinna Vanalinna Täiskasvanute Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017797,Tallinna Ühisgümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017805,Vanalinna Hariduskolleegium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017828,Tallinna Kanutiaia Huvikool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017840,Lasteaed Mesipuu,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017857,Tallinna Lasteaed Mudila,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017863,Lasteaed Naeratus,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017873,Lasteaed Ojake,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017892,Lasteaed Päikene,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017900,Lasteaed Pääsupesa,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017917,Lasteaed Rukkirääk,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017938,Lastesõim Päkapikk,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017952,Pelguranna Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75017969,Sitsi Lasteaed,valla või linna ametiasutus,
KOV,Tallinna Linnakantselei,75017975,Taime Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75018012,Mustjala Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018041,Tallinna Kullatera Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018058,Tallinna Jaan Poska Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018093,Rõõmutarekese Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018101,Tallinna Lasteaed Südameke,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018147,Tallinna Päevalille Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018153,Lastesõim Planeedi Mudila,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018207,Tallinna Õpetajate Maja,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018213,Tallinna Kiisa Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018236,Tallinna Endla Lasteaed,valla või linna ametiasutus,
KOV,Tallinna Linnakantselei,75018271,Tallinna Virmalise Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018288,Tallinna Mürakaru Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018302,Tallinna Liivalossi Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018319,Tallinna Päikesejänku Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018354,Tallinna Luha Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018360,Tallinna Komeedi Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018377,Tallinna Suitsupääsupesa Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018383,Tallinna Unistuse Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018390,Tallinna Liivamäe Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018408,Tallinna Haabersti Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018414,Mustamäe Huvikool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018420,Tallinna 32. Keskkool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018443,Tallinna Arte Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018454,Tallinna 53. Keskkool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018472,Tallinna Lepistiku Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018489,Tallinna Tammetõru Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018495,Tallinna Lasteaed Delfiin,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018503,Tallinna Mustamäe Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018519,Tallinna Mustamäe Humanitaargümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018526,Tallinna Mustamäe Reaalgümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018561,Pirita Vaba Aja Keskus,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75018621,Kärla Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75018638,Kärla Spordihall,valla või linna ametiasutuste hallatav asutus,
KOV,Võru Vallavalitsus,75018683,Kääpa Sotsiaalkeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Võru Vallavalitsus,75018696,Lasva Lasteaed Pargihaldjas,valla või linna ametiasutuste hallatav asutus,
KOV,Häädemeeste Vallavalitsus,75018704,Häädemeeste Sotsiaalkeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75018779,Aste Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75018822,Aste Lasteaed Mõmmik,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018839,Paljassaare Sotsiaalmaja,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75018845,Põhja-Tallinna Tegevuskeskus,valla või linna ametiasutus,
